Date,Brand,Title,Image
17/08/2024,Blink Lab,Kit Skin Glow Rose Quartz (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/73467/cd445ef0-323c-4f3c-a47a-d5698d18ad8a-kit-blink-lab-skin-glow-rose-quartz-2-produtos.png"
17/08/2024,Creamy,Kit Vitamina C Tranexâmico Calming FPS 60 (4 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP108813/ab881de1-dc05-4a5b-9a7f-494721a93f25-61dd747099d5404f13dc824a-2902410916491141906.jpg"
17/08/2024,Creamy,Kit Emulsão + Vitamina C (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP108332/0f107401-86fc-40ea-a32b-2ba010d92bfe-61dd747099d5404f13dc824a-8667676936354872199.jpg"
17/08/2024,Creamy,Sérum Antioxidante Vitamina C + Gel Clareador Antiacne Skincare,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP207470/52f9bea7-5983-4d08-a419-bb00b00d4eba-2024-03-12t124502653315625-serum-antioxidante-vitamina-c-gel-clareador-antiacne-creamy-skincarejpg11565289007320837870.jpg"
17/08/2024,WNF,Lavandin - Óleo Essencial 5ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP43537/d640908a-24f9-4f3c-8186-0e6786050abe-mp43537-oleo-essencial-lavandin-5ml.png"
17/08/2024,Shiseido,Synchro Skin Self-Refreshing Tint FPS20 235 - Base Líquida 30ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/20045801/80897fb5-a293-4e5e-bf53-fbd188c0e6d7-20045801-shiseido-synchro-fps20-cor-235-base-30ml.png"
17/08/2024,B.list Brasil,Kit Barra de Limpeza Balance Bar Equilíbrio Ph Blist 3x70g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP105631/34c8596e-1c8f-4cf8-80e4-c4698bc0d250-628d33a31545664eef43f896-8180641552453441225.jpg"
17/08/2024,Clarins,Kit Redutor de Linhas #02 (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/87388/0d50b85d-521d-4ab2-b446-c50bdffdccc7-kit-clarins-antiidade-02-3-produtos.png"
17/08/2024,Neutrogena,Kit Hydro Boost Hitratante + Creme para os Olhos,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP191836/dbfa86e9-7a38-4c36-a40f-d108d3f12e19-2024-02-15t14200969243616-kit-neutrogena-hydro-boost-hitratante-creme-para-os-olhosjpg6230435210526254026.jpg"
17/08/2024,DepiRoll,Cera Depilatória Quente em Blocos Rosa Depiroll 250g Tamanho:250g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP68560/786151f9-d4d7-4d46-ae17-8ec3961c222b-mp68560-cera-depilatoria-quente-em-blocos-rosa-depiroll-250g-tamanho250g.png"
17/08/2024,o Boticário,Kit Botik Skincare (4 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/B53243/97e352c4-2f9a-4d8b-8d4d-9f6bc95a64c6-kit-o-boticario-botik-skincare-4-produtos.png"
17/08/2024,Eucerin,Kit Anti-Pigment (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP17443/dc4bc0f8-3161-4472-9431-f533531dfb0c-6178331c7f7aa41385f0bed2-17803554044942360949.jpg"
17/08/2024,Creamy,Kit Duo Antirrugas (2 produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP126846/1b74a4dd-d57a-4984-b4e0-c08f53006d6f-61dd747099d5404f13dc824a-4541378064987443213.jpg"
17/08/2024,Cicatricure,Kit Gold Lift Diurno + Noturno (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP23653/1daadccc-462e-4d88-864d-b34a05d38088-61dd747099d5404f13dc824a-3677621880394280833.jpg"
17/08/2024,Creamy,Kit Emulsão + Intensive Repair (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP108426/240aaa45-b20e-4319-bf01-a7009fe8386c-61dd747099d5404f13dc824a-3300129243011742875.jpg"
17/08/2024,Creamy,Kit Lático + Vitamina C + Hidratante + Protetor Solar FPS 60 (4 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP108802/e110c1e2-d87e-4016-92f4-d4c74eaa8670-61dd747099d5404f13dc824a-14826593038944912037.jpg"
17/08/2024,Payot,Kit Vitamina C Tônico Double (2 Unidades),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP67582/5b9a0e8b-5a06-43a4-8e75-df2bd9d7915a-61dd747099d5404f13dc824a-6206257522128159397.jpg"
17/08/2024,Cicatricure,Kit Eye Cream For Face Gold Lift Diurno e Noturno (3 produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP224971/e9fca995-4aee-4a0c-819d-1c0389236751-mp224971-kit-cicatricure-eye-cream-for-face-gold-lift-diurno-e-noturno-3-produtos.png"
17/08/2024,Lucy´s,Rosa Mosqueta - Sérum Redutor de Linhas 34ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP216291/381b03f0-ed42-43be-bc0d-ee75e759b643-mp216291-serum-rosa-mosqueta-anti-idade-com-acido-hialuronico-e-vitamina-c-34ml-lucys.png"
17/08/2024,Creamy,Kit Duo Antiacne (2 produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP126847/8bd32025-0830-40b9-8798-40266859b002-61dd747099d5404f13dc824a-13934662023995396900.jpg"
17/08/2024,Abelha Rainha,Renovil - Sérum Redutor de Linhas 60ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP100384/e2846e61-8056-40a3-a035-b14b3ec6dcc8-abelha-rainha-renovil-serum-redutor-de-linhas-60ml.png"
17/08/2024,Creamy,Kit Retinol + Anti-Aging (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP108779/20d11bd6-56b0-4c88-9bb2-8bb7b6d818be-61dd747099d5404f13dc824a-3861313487121128964.jpg"
17/08/2024,Creamy,Kit B Complex 20 Glicólico (2 produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP163390/bbe73443-19fc-4a89-bd9f-3bc7d464a008-2023-11-21t194847069078205-61dd747099d5404f13dc824a-1015645140446173752.jpg"
17/08/2024,Depilart,Mel - Folhas Depilatórias Faciais (20 Unidades),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP79246/0f35e420-6add-4ea3-ab09-fcce43be8c84-depilart-mel-folhas-depilatorias-faciais-20-unidades.png"
17/08/2024,Maquiagem Virtual,Máscara Descartável de TNT Desidratada LY8019,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP112715/3550a8de-2d4c-48ba-8461-f600027a86ef-62d94315b6fa7d6b7ddc6c75-16819809765338575003.jpg"
17/08/2024,Creamy,Kit FPS 60 + Antiacne (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP108460/ada747c0-1ca4-4155-859e-282f92c6afaf-61dd747099d5404f13dc824a-16689962638717609853.jpg"
17/08/2024,Creamy,Kit Emulsão Glicólico FPS 60 (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP108419/ea85412e-b30c-4363-b768-48759a6c1325-61dd747099d5404f13dc824a-13626665023974055350.jpg"
17/08/2024,Tattoo Long Life,Kit Tratamento Pós Micropigmentação 20x12g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP32489/67f0360e-36b2-48df-8cf5-f16d4f5c72b3-62cd4d6a10f7220cd2db9c13-476255248983875048.jpg"
17/08/2024,Creamy,Kit Skincare Combate as Espinhas (Ácido Salicílico 90ml + Ácido Lático 30g),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP149397/763bf64f-b835-431d-af93-12828e24127a-2023-10-29t163843961779232-62fabdfea5a3c917225fd088-11693522625366610721.jpg"
17/08/2024,QOD,Kit Barber Shop The Classic Barbear (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP50871/e5437aea-21fb-4da9-ac45-ac17ef0b0c28-63865c986896ed5837dfa151-3888800574388316371.jpg"
17/08/2024,Lanossi,Duo Face - Discos de Algodão (50 Unidades),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP56051/ed5f0854-feec-4a08-a9db-ea904a5252eb-63a1f38c65629f23df05af60-16998805222184538925.jpg"
17/08/2024,Creamy,Kit Ácido Glicólico Double (2 Unidades),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP105693/684fd13b-0d54-41cc-8788-ad80209a37c1-61dd747099d5404f13dc824a-16704995972019268683.jpg"
17/08/2024,Macrilan,Kit Pincéis Love Care Facial KP10-4 + Kit ED800 com 5 pincéis para maquiagem Luminous,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP269179/677d8682-74e2-400f-89b3-fcd3226c8f98-2024-07-19t083605410447648-6619788f54daa75925b44eaf-6793717076372271812mp269179.jpg"
17/08/2024,Miss Rôse,Sérum Facial Rosa Mosqueta MR053,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP256492/02222c6f-2a09-4a97-aec0-547825858422-2024-06-25t141613808556574-62d94315b6fa7d6b7ddc6c75-2055254254346661732.jpg"
17/08/2024,"Quem Disse, Berenice?","Kit Quem Disse, Berenice? Corporal & Facial Noturno (2 Produtos)","https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP50198/bdb95f00-d572-49a8-8d79-731c36381457-623cb1f3fb371c30272f9694-5547241997208328397.jpg"
17/08/2024,Estée Lauder,Double Wear 5W Deep - Corretivo Facial 7ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/94288/d87d8a2c-9b73-48ac-86e2-769084d2d04c-estee-lauder-doublewear-5w-deep-corretivo-facial-7ml.png"
17/08/2024,Creamy,Kit Skincare Limpeza e Reparação (Emulsão de Limpeza 180ml + Intensive Repair 40g),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP149395/d764d73e-f8b6-446a-97e3-8ff6fcc0a021-2023-10-29t161001556668792-62fabdfea5a3c917225fd088-15536333446973279808.jpg"
17/08/2024,Elemento Mineral,Kit Bio Argilas Revitalizante (6 produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/5/kit-elemento-mineral-bio-argilas-revitalizante-6-produtos-45340-8083522362527759532.png"
17/08/2024,Ecosmetics,Kit Scargot (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP230507/e2942a61-f80e-407a-b666-6ed3e3f69902-2024-04-29t114037075554592-kit-ecosmetics-spa-scargot-shower-250ml-creamy-250ml-serum-250mljpg17136471122188815779.jpg"
17/08/2024,Dermare,Esfoliante Apricot Seed Facial e Corporal - 200g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP237789/475dadd3-1610-4b5d-b56e-503dd5fd957c-mp237789-esfoliante-apricot-seed-facial-e-corporal-dermare-200g.png"
17/08/2024,Meily's,Kit Creamy Haircare Peptide Leave-in e Escova de Limpeza Facial 2 em 1 (2 produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP225672/a1ab458b-e7be-4364-946d-c45864e2dea3-2024-04-18t174523151580398-61dd747099d5404f13dc824a-8358662781513611624.jpg"
17/08/2024,"Quem Disse, Berenice?","Kit Quem Disse, Berenice? Skin.q Hidratação Facial e Labial (2 Produtos)","https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP50151/8068acc4-1d23-4a15-b9af-8ac015d399c8-mp50151-combo-skin-q-creme-renovador-30ml-balm-labial-75g-qdb.png"
17/08/2024,Macrilan,Kabuki Chanfrado B121 - Pincel para Base,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/89220/e44dba63-73ef-4d77-97c1-cd131680d8fa-89220-macrilan-linha-b-pincel-profissional-para-base-kabuki-chanfrado-b121.png"
17/08/2024,Ruby Rose,Pó Facial Solto GPM03 Glass HB-862-3,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP224959/da5a7557-ff93-41da-a3cd-cbe139594f5a-2024-04-17t16550760358599-62d94315b6fa7d6b7ddc6c75-7835715305049016431.jpg"
17/08/2024,Creamy,Kit Emulsão + FPS 60 + Tranexâmico (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP108424/32761d58-6eff-4ec2-9c03-5fc017942d59-61dd747099d5404f13dc824a-2013219257540614309.jpg"
17/08/2024,Creamy,Sérum Facial Vitamina C + Protetor Solar Fps 60 Skincare,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP203467/1417a893-efa3-4b75-8214-3c309b7d8f89-2024-03-04t192505971209387-serum-facial-vitamina-c-protetor-solar-fps-60-creamy-skincarejpg14876726621477816869.jpg"
17/08/2024,Shiseido,Kit White Lucent Duo (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/KT000669/cb1ada2e-2206-400e-a7b9-7d1d9f4ae938-kt000669-29751-70036.png"
17/08/2024,Beili,BEILI Facial 1 - Pincel para Base,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP133829/229721f1-b951-43be-be00-0b626e0c1d0e-mp133829-pinceis-de-maquiagem-beili-facial-1-peca-para-base-contorno-1.png"
17/08/2024,Macrilan,- Kit Love Care Facial KP10-4,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP195139/2d3ab653-3cfb-4741-988e-ab7bfee8c761-2024-02-19t173510098191352-657c503e73039f05debf141d-1698363444449096178.jpg"
17/08/2024,Cicatricure,Kit Contorno dos Olhos Sérum Facial Antissinais e Gold Lift Noturno (3 produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP208751/66a2dc4f-00fb-4aab-858d-7abd5bc115b0-mp208751-kit-cicatricure-contorno-dos-olhos-serum-facial-antissinais-e-gold-lift-noturno-3-produtos.png"
17/08/2024,Bio Soft,Lisa Babosa e Colágeno - Esfoliante Corporal 220g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP81316/104babdb-6603-4804-9ad7-366bbbdf419a-mp81316-esfoliante-babosa-e-colageno-bio-soft-220g.png"
17/08/2024,Cicatricure,Kit Gold Lift Diurno (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP71600/fad34a9d-0e91-458b-8e40-1a7234fb9abb-kit-cicatricure-gold-lift-diurno-2-produtos.png"
17/08/2024,Super Poderes,Henna Creme para Sobrancelha Castanho Escuro CRCESP02,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP274555/4bb85b55-bf5f-4fb8-9e8b-42d9d35ef3f3-2024-08-02t123712568218247-62d94315b6fa7d6b7ddc6c75-13463125597595050215.jpg"
17/08/2024,Klass Vough,Kit Pincéis de Silicone (4 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP70026/2e6e3360-78f8-4cf4-9a18-d47c44c6a82a-kit-de-pinceis-de-silicone-klass-voughjpg1215423962345446582.jpg"
17/08/2024,Cetaphil,Kit Corpo e Face (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/20056584/5d9b6ad8-18fc-451c-bd74-73500cfff010-kit-cetaphil-corpo-e-face-2-produtos.png"
17/08/2024,Creamy,Kit Vitamina C 30g + Peptide Cream 30g+ Gel de Limpeza 180ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP153108/b2aa929a-8756-4403-b29e-2f115f998fa0-2023-11-01t153221016240755-62fabdfea5a3c917225fd088-16625936226980302124.jpg"
17/08/2024,Livealoe,Curcuma Longa - Bio-Tintura 100ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP58647/7c3eb505-7dc2-4740-856a-a7498a0bc671-mp58647-curcuma-longa-bio-tintura-100-ml.png"
17/08/2024,Creamy,Kit Vitamina C Tranexâmico Calming (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP108452/c6e690d9-face-463d-9341-672f1c7c8d45-61dd747099d5404f13dc824a-8787916030714356126.jpg"
17/08/2024,Creamy,Kit Vitamina C + Calming + Mandélico (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP108450/e752b49c-d922-4749-a95f-75c12da82cfe-61dd747099d5404f13dc824a-8659869935403615873.jpg"
17/08/2024,Cicatricure,Kit Antissinais Gold Lift Noturno (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP92509/a2aa88b5-e920-4cf6-89e8-990d2b67c447-mp92509-kit-cicatricure-gold-lift-noturno-2-produtos.png"
17/08/2024,Phytoderm,Kit Deo Colônia 30ml + Creme de Barbear 80g Infinity Blue,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP214882/8d381263-6853-44af-b130-f17acd2e9cc6-2024-03-27t092504011300181-kit-deo-colonia-30ml-creme-de-barbear-80g-phytoderm-infinity-bluejpg13559183730506061557.jpg"
17/08/2024,Creamy,Kit Vitamina C + Watery Lotion FPS 60 (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP108370/63799e70-46e2-4bc1-bf71-dd55cda11140-61dd747099d5404f13dc824a-15980834009671910418.jpg"
17/08/2024,"Quem Disse, Berenice?",Combo Skin.q: Sérum Restaurador 30ml + Creme Revitalizador Noite 50ml,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP79809/0900e435-0a02-423f-a18f-712a1847844d-mp79809-combo-skin-q-serum-restaurador-30ml-creme-revitalizador-noite-50ml.png"
17/08/2024,Creamy,Kit Vitamina C 30g + Calming 40g,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP153106/ac5cf62e-7f15-46fb-bd02-122e8856e2fa-2023-11-01t153220473266304-62fabdfea5a3c917225fd088-12838532648152941586.jpg"
17/08/2024,"Quem Disse, Berenice?","Kit Quem Disse, Berenice? Pincéis Básicos (2 Produtos)","https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP49914/07834bf0-0af6-4309-bd4d-d060df75179e-mp49914-combo-pinceis-qdb-superacabamento-po-qdb.png"
17/08/2024,Creamy,Kit Vitamina C + Intensive Repair (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP108405/6e2ede84-d2c5-4121-8f9d-d4e6ce8e97b7-61dd747099d5404f13dc824a-7350657758526956418.jpg"
17/08/2024,Cicatricure,Kit Tratamento Completo (4 produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP139764/95fccb42-835f-4505-ae4a-f2d192f74239-2023-10-05t10473374821772-61dd747099d5404f13dc824a-1783207258644718426.jpg"
17/08/2024,Phytoderm,Kit Deo Colônia 30ml + Creme de Barbear 80g Infinity Blue,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP214882/8d381263-6853-44af-b130-f17acd2e9cc6-2024-03-27t092504011300181-kit-deo-colonia-30ml-creme-de-barbear-80g-phytoderm-infinity-bluejpg13559183730506061557.jpg"
17/08/2024,Cicatricure,Kit Gold Lift Noite (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP71601/c752d895-9344-474f-90a9-7923d209cc13-kit-cicatricure-gold-lift-noite-2-produtos.png"
17/08/2024,Creamy,Kit Vitamina C Repair Mandélico FPS 60 (4 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP108804/aeeb8a32-86fc-4dbe-ac2c-092abb354025-61dd747099d5404f13dc824a-16615491104750541302.jpg"
17/08/2024,Cicatricure,Kit Antiestrias Água Micelar Gold Lift Diurno e Anti  Idade (4 produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP139757/d207bcc5-f91b-48b3-a3c5-ad0b528c7bea-2023-10-05t104720420016579-61dd747099d5404f13dc824a-18266948227055316987.jpg"
17/08/2024,Creamy,Kit Vitamina C Calming Anti-Aging B Complex Glicólico Solar (7 produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP163388/abdb7691-1973-4c63-9aff-48d8bb3bee91-2023-11-21t194844936651551-61dd747099d5404f13dc824a-1891016981863264670.jpg"
17/08/2024,Creamy,Kit Vitamina C Repair Tranexâmico FPS 60 (4 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP108805/fae82866-7567-4edc-968c-ff0f3511f217-61dd747099d5404f13dc824a-16847075459092085079.jpg"
17/08/2024,Creamy,Kit Vitamina C + Intensive Repair + Mandélico (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP108433/db3d61da-0ab3-4973-aa15-df8fbbcb381b-61dd747099d5404f13dc824a-11395156257983161390.jpg"
17/08/2024,Klass Vough,Kit 10 Mini Espátulas Descartáveis Klass Vough,"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP130381/f66917a3-75b9-4c03-ad97-5e509e04121b-kit-10-mini-espatulas-descartaveis-klass-voughjpg2473864982171682072.jpg"
17/08/2024,Creamy,Kit Vitamina C Glicólico Calming FPS 60 (4 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP108801/937d71f6-7ff0-46d1-8a96-907ed10323d1-61dd747099d5404f13dc824a-17078284243798660553.jpg"
17/08/2024,Cicatricure,Kit Antissinais Power Trio (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP92507/ebe400e0-192a-4966-8e93-6d3b8e413b6d-mp92507-kit-cicatricure-gold-lift-noturno-3-produtos.png"
17/08/2024,Creamy,Kit Vitamina C + Intensive Repair + Tranexâmico (3 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP108440/cf8a6b21-fad3-4ee0-a183-d284fb1cf1fc-61dd747099d5404f13dc824a-6002896453068877952.jpg"
17/08/2024,Creamy,Kit Emulsão + Tranexâmico Duo (2 Produtos),"https://res.cloudinary.com/beleza-na-web/image/upload/w_1500,f_auto,fl_progressive,q_auto:eco,w_210,h_210/v1/imagens/product/MP108413/96f070cf-188b-4ed0-a241-7c29fb24ff9d-61dd747099d5404f13dc824a-18317044335349849366.jpg"
